"polygon" "year" "index" "mean_annual" "mean_climatology" "sd_climatology" "anomaly" "standardized_anomaly"
"CLS" 2003 "spring_timing" 144 160.166666666667 18.5543716110881 -16.1666666666667 -0.87131307950119
"CLS" 2004 "spring_timing" 191 160.166666666667 18.5543716110881 30.8333333333333 1.66178267739918
"CLS" 2005 "spring_timing" 159 160.166666666667 18.5543716110881 -1.16666666666666 -0.0628782634691576
"CLS" 2006 "spring_timing" 147 160.166666666667 18.5543716110881 -13.1666666666667 -0.709626116294784
"CLS" 2007 "spring_timing" 128 160.166666666667 18.5543716110881 -32.1666666666667 -1.73364354993536
"CLS" 2008 "spring_timing" 151 160.166666666667 18.5543716110881 -9.16666666666666 -0.494043498686242
"CLS" 2009 "spring_timing" 174 160.166666666667 18.5543716110881 13.8333333333333 0.745556552562875
"CLS" 2010 "spring_timing" 160 160.166666666667 18.5543716110881 -0.166666666666657 -0.00898260906702208
"CLS" 2011 "spring_timing" 181 160.166666666667 18.5543716110881 20.8333333333333 1.12282613337782
"CLS" 2012 "spring_timing" 153 160.166666666667 18.5543716110881 -7.16666666666666 -0.386252189881971
"CLS" 2013 "spring_timing" 137 160.166666666667 18.5543716110881 -23.1666666666667 -1.24858266031614
"CLS" 2014 "spring_timing" 146 160.166666666667 18.5543716110881 -14.1666666666667 -0.763521770696919
"CLS" 2015 "spring_timing" 137 160.166666666667 18.5543716110881 -23.1666666666667 -1.24858266031614
"CLS" 2016 "spring_timing" 166 160.166666666667 18.5543716110881 5.83333333333334 0.314391317345791
"CLS" 2017 "spring_timing" 188 160.166666666667 18.5543716110881 27.8333333333333 1.50009571419277
"CLS" 2018 "spring_timing" 169 160.166666666667 18.5543716110881 8.83333333333334 0.476078280552198
"CLS" 2019 "spring_timing" 178 160.166666666667 18.5543716110881 17.8333333333333 0.961139170171417
"CLS" 2020 "spring_timing" 174 160.166666666667 18.5543716110881 13.8333333333333 0.745556552562875
"CLS" 2021 "spring_timing" 199 160.166666666667 18.5543716110881 38.8333333333333 2.09294791261626
"CLS" 2022 "spring_timing" 123 160.166666666667 18.5543716110881 -37.1666666666667 -2.00312182194604
"CLS" 2023 "spring_timing" 169 160.166666666667 18.5543716110881 8.83333333333334 0.476078280552198
"CLS" 2003 "fall_timing" NA 247.083333333333 25.1954481218455 NA NA
"CLS" 2004 "fall_timing" NA 247.083333333333 25.1954481218455 NA NA
"CLS" 2005 "fall_timing" NA 247.083333333333 25.1954481218455 NA NA
"CLS" 2006 "fall_timing" 267 247.083333333333 25.1954481218455 19.9166666666667 0.790486701024306
"CLS" 2007 "fall_timing" NA 247.083333333333 25.1954481218455 NA NA
"CLS" 2008 "fall_timing" 261 247.083333333333 25.1954481218455 13.9166666666667 0.552348447996063
"CLS" 2009 "fall_timing" 275 247.083333333333 25.1954481218455 27.9166666666667 1.10800437172863
"CLS" 2010 "fall_timing" 231 247.083333333333 25.1954481218455 -16.0833333333333 -0.638342817145151
"CLS" 2011 "fall_timing" 181 247.083333333333 25.1954481218455 -66.0833333333333 -2.62282825904717
"CLS" 2012 "fall_timing" 248 247.083333333333 25.1954481218455 0.916666666666657 0.0363822331015367
"CLS" 2013 "fall_timing" 269 247.083333333333 25.1954481218455 21.9166666666667 0.869866118700387
"CLS" 2014 "fall_timing" 243 247.083333333333 25.1954481218455 -4.08333333333334 -0.162066311088666
"CLS" 2015 "fall_timing" 266 247.083333333333 25.1954481218455 18.9166666666667 0.750796992186265
"CLS" 2016 "fall_timing" NA 247.083333333333 25.1954481218455 NA NA
"CLS" 2017 "fall_timing" 242 247.083333333333 25.1954481218455 -5.08333333333334 -0.201756019926706
"CLS" 2018 "fall_timing" NA 247.083333333333 25.1954481218455 NA NA
"CLS" 2019 "fall_timing" 237 247.083333333333 25.1954481218455 -10.0833333333333 -0.400204564116908
"CLS" 2020 "fall_timing" 245 247.083333333333 25.1954481218455 -2.08333333333334 -0.0826868934125847
"CLS" 2021 "fall_timing" NA 247.083333333333 25.1954481218455 NA NA
"CLS" 2022 "fall_timing" 241 247.083333333333 25.1954481218455 -6.08333333333334 -0.241445728764747
"CLS" 2023 "fall_timing" 241 247.083333333333 25.1954481218455 -6.08333333333334 -0.241445728764747
"CLS" 2003 "Spring_w_average" 1.58604558839256 1.7148438964188 0.979762747703107 -0.12879830802624 -0.131458670303791
"CLS" 2004 "Spring_w_average" 1.16386142265279 1.7148438964188 0.979762747703107 -0.55098247376601 -0.562363158895046
"CLS" 2005 "Spring_w_average" 1.17508101612388 1.7148438964188 0.979762747703107 -0.539762880294919 -0.550911821826564
"CLS" 2006 "Spring_w_average" 1.4474198071624 1.7148438964188 0.979762747703107 -0.267424089256399 -0.27294780280566
"CLS" 2007 "Spring_w_average" 1.67428685404657 1.7148438964188 0.979762747703107 -0.0405570423722295 -0.0413947585446668
"CLS" 2008 "Spring_w_average" 1.19515964663858 1.7148438964188 0.979762747703107 -0.519684249780219 -0.530418462019028
"CLS" 2009 "Spring_w_average" 0.534833593919778 1.7148438964188 0.979762747703107 -1.18001030249902 -1.2043837196968
"CLS" 2010 "Spring_w_average" 1.20964781553967 1.7148438964188 0.979762747703107 -0.50519608087913 -0.515631036251867
"CLS" 2011 "Spring_w_average" 1.17582312839988 1.7148438964188 0.979762747703107 -0.53902076801892 -0.550154381030066
"CLS" 2012 "Spring_w_average" 1.54729412062136 1.7148438964188 0.979762747703107 -0.16754977579744 -0.171010559638272
"CLS" 2013 "Spring_w_average" 0.734227803142857 1.7148438964188 0.979762747703107 -0.980616093275943 -1.00087097164577
