"polygon" "year" "index" "mean_annual" "mean_climatology" "sd_climatology" "anomaly" "standardized_anomaly"
"polygon_3300m" 2018 "SIG0_500.1000dbar" 27.7494542471448 27.7273860173708 0.0125128766245828 0.0220682297739607 1.7636416018524
"polygon_3300m" 2019 "SIG0_500.1000dbar" 27.7401267691409 27.7273860173708 0.0125128766245828 0.0127407517700604 1.01821125168212
"polygon_3300m" 2020 "SIG0_500.1000dbar" 27.7377722947759 27.7273860173708 0.0125128766245828 0.0103862774050754 0.830047135977547
"polygon_3300m" 2021 "SIG0_500.1000dbar" 27.7202530574027 27.7273860173708 0.0125128766245828 -0.00713295996806096 -0.570049572297991
"polygon_3300m" 2022 "SIG0_500.1000dbar" 27.7236232771777 27.7273860173708 0.0125128766245828 -0.00376274019311396 -0.300709445637918
"polygon_3300m" 2023 "SIG0_500.1000dbar" 27.7160670098485 27.7273860173708 0.0125128766245828 -0.0113190075223315 -0.904588757799639
"polygon_3300m" 2024 "SIG0_500.1000dbar" 27.7062042513688 27.7273860173708 0.0125128766245828 -0.0211817660019555 -1.69279747874616
"polygon_3300m" 2025 "SIG0_500.1000dbar" 27.701032222972 27.7273860173708 0.0125128766245828 -0.0263537943987657 -2.10613396019513
"polygon_3300m" 2002 "SIG0_STD_0.50dbar" 0.0686216133953168 0.0726120425522715 0.0239180263768809 -0.00399042915695472 -0.166837727079851
"polygon_3300m" 2003 "SIG0_STD_0.50dbar" 0.0530235867391913 0.0726120425522715 0.0239180263768809 -0.0195884558130802 -0.818982950533675
"polygon_3300m" 2004 "SIG0_STD_0.50dbar" 0.0599665680312556 0.0726120425522715 0.0239180263768809 -0.0126454745210159 -0.528700584310712
"polygon_3300m" 2005 "SIG0_STD_0.50dbar" 0.0452830547773335 0.0726120425522715 0.0239180263768809 -0.0273289877749379 -1.14261048735
"polygon_3300m" 2006 "SIG0_STD_0.50dbar" 0.0745543631377979 0.0726120425522715 0.0239180263768809 0.00194232058552643 0.0812073937423146
"polygon_3300m" 2007 "SIG0_STD_0.50dbar" 0.0716723053295497 0.0726120425522715 0.0239180263768809 -0.000939737222721809 -0.039289914975182
"polygon_3300m" 2008 "SIG0_STD_0.50dbar" 0.148732895689999 0.0726120425522715 0.0239180263768809 0.0761208531377279 3.18257250570249
"polygon_3300m" 2009 "SIG0_STD_0.50dbar" 0.0730543526248662 0.0726120425522715 0.0239180263768809 0.000442310072594765 0.018492749595021
"polygon_3300m" 2010 "SIG0_STD_0.50dbar" 0.0874560519801385 0.0726120425522715 0.0239180263768809 0.0148440094278671 0.620620162966927
"polygon_3300m" 2011 "SIG0_STD_0.50dbar" 0.0628849603326656 0.0726120425522715 0.0239180263768809 -0.0097270822196059 -0.406684149700917
"polygon_3300m" 2012 "SIG0_STD_0.50dbar" 0.0969730079441097 0.0726120425522715 0.0239180263768809 0.0243609653918382 1.0185190453417
"polygon_3300m" 2013 "SIG0_STD_0.50dbar" 0.0561150730736007 0.0726120425522715 0.0239180263768809 -0.0164969694786708 -0.689729546189343
"polygon_3300m" 2014 "SIG0_STD_0.50dbar" 0.0903756961462027 0.0726120425522715 0.0239180263768809 0.0177636535939312 0.742688937374095
"polygon_3300m" 2015 "SIG0_STD_0.50dbar" 0.0586271448855912 0.0726120425522715 0.0239180263768809 -0.0139848976666803 -0.584701155785917
"polygon_3300m" 2016 "SIG0_STD_0.50dbar" 0.0948639870023277 0.0726120425522715 0.0239180263768809 0.0222519444500562 0.93034199809918
"polygon_3300m" 2017 "SIG0_STD_0.50dbar" 0.0556450134367361 0.0726120425522715 0.0239180263768809 -0.0169670291155353 -0.709382490351948
"polygon_3300m" 2018 "SIG0_STD_0.50dbar" 0.0501714604244938 0.0726120425522715 0.0239180263768809 -0.0224405821277777 -0.938228839377348
"polygon_3300m" 2019 "SIG0_STD_0.50dbar" 0.0580371423884455 0.0726120425522715 0.0239180263768809 -0.014574900163826 -0.609368847335751
"polygon_3300m" 2020 "SIG0_STD_0.50dbar" 0.0735705311535361 0.0726120425522715 0.0239180263768809 0.000958488601264629 0.0400739001689162
"polygon_3300m" 2021 "SIG0_STD_0.50dbar" 0.0936027879044518 0.0726120425522715 0.0239180263768809 0.0209907453521804 0.877611932582781
"polygon_3300m" 2022 "SIG0_STD_0.50dbar" 0.108859580029156 0.0726120425522715 0.0239180263768809 0.0362475374768843 1.51549032122153
"polygon_3300m" 2023 "SIG0_STD_0.50dbar" 0.101834859105919 0.0726120425522715 0.0239180263768809 0.029222816553647 1.22179046436264
"polygon_3300m" 2024 "SIG0_STD_0.50dbar" 0.166049465280161 0.0726120425522715 0.0239180263768809 0.0934374227278892 3.90656909795056
"polygon_3300m" 2025 "SIG0_STD_0.50dbar" 0.00270405193374142 0.0726120425522715 0.0239180263768809 -0.0699079906185301 -2.92281601821892
"polygon_3300m" 2002 "SIG0_STD_100.500dbar" 0.0327694002767606 0.0244626677291335 0.00538119001331712 0.00830673254762713 1.54366088673138
"polygon_3300m" 2003 "SIG0_STD_100.500dbar" 0.0300485252062195 0.0244626677291335 0.00538119001331712 0.00558585747708601 1.03803386672137
"polygon_3300m" 2004 "SIG0_STD_100.500dbar" 0.0284924031043577 0.0244626677291335 0.00538119001331712 0.00402973537522418 0.748855804246194
