"polygon" "year" "index" "mean_annual" "mean_climatology" "sd_climatology" "anomaly" "standardized_anomaly"
"CLS" 1995 "temperature" NA NA NA NA NA
"CLS" 1996 "temperature" 3.94666666666667 3.83093552316086 0.581648652904765 0.115731143505803 0.198970878601437
"CLS" 1997 "temperature" 3.81586215574549 3.83093552316086 0.581648652904765 -0.0150733674153742 -0.0259149012726111
"CLS" 1998 "temperature" NA NA NA NA NA
"CLS" 1999 "temperature" NA NA NA NA NA
"CLS" 2000 "temperature" 3.21571408521303 3.83093552316086 0.581648652904765 -0.615221437947831 -1.05772004263296
"CLS" 2001 "temperature" 4.44049240255115 3.83093552316086 0.581648652904765 0.609556879390289 1.04798124494254
"CLS" 2002 "temperature" NA NA NA NA NA
"CLS" 2003 "temperature" NA NA NA NA NA
"CLS" 2004 "temperature" 3.94209577132936 3.83093552316086 0.581648652904765 0.111160248168502 0.191112362443144
"CLS" 2005 "temperature" 4.65120769230769 3.83093552316086 0.581648652904765 0.820272169146829 1.41025370737192
"CLS" 2006 "temperature" 4.33211174603175 3.83093552316086 0.581648652904765 0.501176222870883 0.861647698087151
"CLS" 2007 "temperature" 3.82139791666667 3.83093552316086 0.581648652904765 -0.00953760649419655 -0.0163975390410784
"CLS" 2008 "temperature" 4.19182447916667 3.83093552316086 0.581648652904765 0.360888956005804 0.620458681032814
"CLS" 2009 "temperature" 3.35477126736111 3.83093552316086 0.581648652904765 -0.476164255799752 -0.818645849898867
"CLS" 2010 "temperature" 4.16188141025641 3.83093552316086 0.581648652904765 0.330945887095547 0.568979031315205
"CLS" 2011 "temperature" 3.2486390625 3.83093552316086 0.581648652904765 -0.582296460660863 -1.00111374410112
"CLS" 2012 "temperature" 4.57254695378151 3.83093552316086 0.581648652904765 0.741611430620649 1.27501615780769
"CLS" 2013 "temperature" 3.4921061875 3.83093552316086 0.581648652904765 -0.338829335660863 -0.582532657762969
"CLS" 2014 "temperature" 3.29645333487941 3.83093552316086 0.581648652904765 -0.534482188281457 -0.918909010813044
"CLS" 2015 "temperature" 3.1974893663325 3.83093552316086 0.581648652904765 -0.633446156828365 -1.08905290791085
"CLS" 2016 "temperature" 3.56536895080839 3.83093552316086 0.581648652904765 -0.26556657235247 -0.456575582228593
"CLS" 2017 "temperature" NA NA NA NA NA
"CLS" 2018 "temperature" 2.95530898919753 3.83093552316086 0.581648652904765 -0.875626533963332 -1.50542175175759
"CLS" 2019 "temperature" 4.68649427785149 3.83093552316086 0.581648652904765 0.855558754690628 1.47092020314661
"CLS" 2020 "temperature" NA NA NA NA NA
"CLS" 2021 "temperature" NA NA NA NA NA
"CLS" 2022 "temperature" 3.21931491862991 3.83093552316086 0.581648652904765 -0.611620604530955 -1.05152930635446
"CLS" 2023 "temperature" 4.34703935897436 3.83093552316086 0.581648652904765 0.516103835813496 0.887312010843769
"GS" 1995 "temperature" NA NA NA NA NA
"GS" 1996 "temperature" 1.43333333333333 2.25667975790849 0.97707280999652 -0.823346424575157 -0.842666397172683
"GS" 1997 "temperature" 1.801628125 2.25667975790849 0.97707280999652 -0.45505163290849 -0.465729501683821
"GS" 1998 "temperature" NA NA NA NA NA
"GS" 1999 "temperature" NA NA NA NA NA
"GS" 2000 "temperature" 1.5230375 2.25667975790849 0.97707280999652 -0.73364225790849 -0.750857306029325
"GS" 2001 "temperature" 2.66744175457875 2.25667975790849 0.97707280999652 0.410761996670264 0.420400601129947
"GS" 2002 "temperature" NA NA NA NA NA
"GS" 2003 "temperature" NA NA NA NA NA
"GS" 2004 "temperature" 2.88010611111111 2.25667975790849 0.97707280999652 0.623426353202621 0.638055165208047
"GS" 2005 "temperature" 3.41884 2.25667975790849 0.97707280999652 1.16216024209151 1.18943054212679
"GS" 2006 "temperature" 3.3169904478458 2.25667975790849 0.97707280999652 1.06031068993731 1.08519107183127
"GS" 2007 "temperature" 3.31745 2.25667975790849 0.97707280999652 1.06077024209151 1.08566140745979
"GS" 2008 "temperature" 4.13007555555556 2.25667975790849 0.97707280999652 1.87339579764706 1.9173553684845
"GS" 2009 "temperature" 1.5154325 2.25667975790849 0.97707280999652 -0.74124725790849 -0.758640758728237
"GS" 2010 "temperature" 2.85684083333333 2.25667975790849 0.97707280999652 0.600161075424843 0.614243963484134
"GS" 2011 "temperature" 0.830895158730159 2.25667975790849 0.97707280999652 -1.42578459917833 -1.45924089237875
"GS" 2012 "temperature" 1.603805 2.25667975790849 0.97707280999652 -0.65287475790849 -0.668194582050457
"GS" 2013 "temperature" 1.59804875 2.25667975790849 0.97707280999652 -0.65863100790849 -0.674085903496625
"GS" 2014 "temperature" 0.822044169191919 2.25667975790849 0.97707280999652 -1.43463558871657 -1.46829957198551
"GS" 2015 "temperature" 2.00323865740741 2.25667975790849 0.97707280999652 -0.253441100501083 -0.259388141710735
"GS" 2016 "temperature" 2.28049106481481 2.25667975790849 0.97707280999652 0.0238113069063246 0.0243700435246063
"GS" 2017 "temperature" NA NA NA NA NA
"GS" 2018 "temperature" 1.19704346590909 2.25667975790849 0.97707280999652 -1.0596362919994 -1.08450084902391
"GS" 2019 "temperature" 2.40177491596639 2.25667975790849 0.97707280999652 0.145095158057896 0.148499842154458
"GS" 2020 "temperature" NA NA NA NA NA
"GS" 2021 "temperature" NA NA NA NA NA
"GS" 2022 "temperature" 1.68354868288982 2.25667975790849 0.97707280999652 -0.573131075018668 -0.586579699235218
"GS" 2023 "temperature" 2.08546888888889 2.25667975790849 0.97707280999652 -0.171210869019601 -0.175228362991916
"LAS" 1995 "temperature" NA NA NA NA NA
"LAS" 1996 "temperature" -0.813333333333333 0.819534997220679 0.771840117826785 -1.63286833055401 -2.11555255141643
"LAS" 1997 "temperature" 0.54205625 0.819534997220679 0.771840117826785 -0.277478747220679 -0.359502882542509
"LAS" 1998 "temperature" NA NA NA NA NA
"LAS" 1999 "temperature" NA NA NA NA NA
"LAS" 2000 "temperature" 2.10817916666667 0.819534997220679 0.771840117826785 1.28864416944599 1.66957396963808
"LAS" 2001 "temperature" 0.277503245149912 0.819534997220679 0.771840117826785 -0.542031752070767 -0.702259107231854
"LAS" 2002 "temperature" NA NA NA NA NA
"LAS" 2003 "temperature" NA NA NA NA NA
"LAS" 2004 "temperature" 0.998411631944444 0.819534997220679 0.771840117826785 0.178876634723765 0.231753481831724
"LAS" 2005 "temperature" 1.2877630952381 0.819534997220679 0.771840117826785 0.468228098017416 0.606638715976273
"LAS" 2006 "temperature" 0.696012626262626 0.819534997220679 0.771840117826785 -0.123522370958053 -0.16003621489104
"LAS" 2007 "temperature" -0.0515049107142857 0.819534997220679 0.771840117826785 -0.871039907934965 -1.12852375487749
"LAS" 2008 "temperature" -0.0598470833333333 0.819534997220679 0.771840117826785 -0.879382080554012 -1.13933191634302
"LAS" 2009 "temperature" 1.95513416666667 0.819534997220679 0.771840117826785 1.13559916944599 1.4712880857287
"LAS" 2010 "temperature" 0.975375 0.819534997220679 0.771840117826785 0.155840002779321 0.201907103789977
"LAS" 2011 "temperature" 0.565120416666667 0.819534997220679 0.771840117826785 -0.254414580554012 -0.329620830373976
"LAS" 2012 "temperature" -0.109678611111111 0.819534997220679 0.771840117826785 -0.92921360833179 -1.20389389832199
"LAS" 2013 "temperature" 0.621785 0.819534997220679 0.771840117826785 -0.197749997220679 -0.256205906707039
"LAS" 2014 "temperature" -0.176731646825397 0.819534997220679 0.771840117826785 -0.996266644046076 -1.29076815396846
"LAS" 2015 "temperature" 1.80257183333333 0.819534997220679 0.771840117826785 0.983036836112654 1.27362754721861
"LAS" 2016 "temperature" 0.226506862745098 0.819534997220679 0.771840117826785 -0.593028134475581 -0.768330280816871
"LAS" 2017 "temperature" NA NA NA NA NA
"LAS" 2018 "temperature" 1.90532001262626 0.819534997220679 0.771840117826785 1.08578501540558 1.40674861325264
"LAS" 2019 "temperature" 0.910174147435897 0.819534997220679 0.771840117826785 0.0906391502152184 0.117432546095718
"LAS" 2020 "temperature" NA NA NA NA NA
"LAS" 2021 "temperature" NA NA NA NA NA
"LAS" 2022 "temperature" 0.256933203907204 0.819534997220679 0.771840117826785 -0.562601793313475 -0.728909757758579
"LAS" 2023 "temperature" 0.777821728395062 0.819534997220679 0.771840117826785 -0.0417132688256173 -0.0540439242042333
