"region","mission_name","station","event_id","sample_id","year","month","day","date","season","time","longitude","latitude","depth","parameter_name","method","data_value"
"CLS","95016, JGOFS_1995","13","95016079","160432",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,2,"Temperature","Temp_CTD_1968",4.8
"CLS","95016, JGOFS_1995","13","95016079","160433",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,20,"Temperature","Temp_CTD_1968",4.7
"CLS","95016, JGOFS_1995","13","95016079","162335",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,2920,"Temperature","Temp_CTD_1968",1.7
"CLS","95016, JGOFS_1995","13","95016079","162336",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,2452,"Temperature","Temp_CTD_1968",2.6
"CLS","95016, JGOFS_1995","13","95016079","162337",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,1974,"Temperature","Temp_CTD_1968",2.9
"CLS","95016, JGOFS_1995","13","95016079","162338",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,1463,"Temperature","Temp_CTD_1968",3
"CLS","95016, JGOFS_1995","13","95016079","162339",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,963,"Temperature","Temp_CTD_1968",3
"CLS","95016, JGOFS_1995","13","95016079","162340",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,483,"Temperature","Temp_CTD_1968",3
"CLS","95016, JGOFS_1995","13","95016079","162341",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,243,"Temperature","Temp_CTD_1968",3.1
"CLS","95016, JGOFS_1995","13","95016079","162342",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,197,"Temperature","Temp_CTD_1968",3
"CLS","95016, JGOFS_1995","13","95016079","162343",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,149,"Temperature","Temp_CTD_1968",3
"CLS","95016, JGOFS_1995","13","95016079","162344",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,101,"Temperature","Temp_CTD_1968",2.8
"CLS","95016, JGOFS_1995","13","95016079","162345",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,77,"Temperature","Temp_CTD_1968",3
"CLS","95016, JGOFS_1995","13","95016079","162346",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,63,"Temperature","Temp_CTD_1968",3.4
"CLS","95016, JGOFS_1995","13","95016079","162347",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,53,"Temperature","Temp_CTD_1968",3.7
"CLS","95016, JGOFS_1995","13","95016079","162348",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,43,"Temperature","Temp_CTD_1968",4.2
"CLS","95016, JGOFS_1995","13","95016079","162349",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,33,"Temperature","Temp_CTD_1968",4.6
"CLS","95016, JGOFS_1995","13","95016079","162350",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,28,"Temperature","Temp_CTD_1968",4.6
"CLS","95016, JGOFS_1995","13","95016079","162351",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,23,"Temperature","Temp_CTD_1968",4.6
"CLS","95016, JGOFS_1995","13","95016079","162352",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,18,"Temperature","Temp_CTD_1968",4.6
"CLS","95016, JGOFS_1995","13","95016079","162353",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,9,"Temperature","Temp_CTD_1968",4.7
"CLS","95016, JGOFS_1995","13","95016079","162354",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,8,"Temperature","Temp_CTD_1968",4.7
"CLS","95016, JGOFS_1995","13","95016079","162355",1995,7,11,1995-07-11,"Summer","1337",-53.6,55.64,4,"Temperature","Temp_CTD_1968",4.7
"CLS","95016, JGOFS_1995","14","95016085","162356",1995,7,11,1995-07-11,"Summer","2303",-52.68,56.54,203,"Temperature","Temp_CTD_1968",3
"CLS","95016, JGOFS_1995","14","95016085","162357",1995,7,11,1995-07-11,"Summer","2303",-52.68,56.54,146,"Temperature","Temp_CTD_1968",3
"CLS","95016, JGOFS_1995","14","95016085","162358",1995,7,11,1995-07-11,"Summer","2303",-52.68,56.54,122,"Temperature","Temp_CTD_1968",3
"CLS","95016, JGOFS_1995","14","95016085","162359",1995,7,11,1995-07-11,"Summer","2303",-52.68,56.54,103,"Temperature","Temp_CTD_1968",3
"CLS","95016, JGOFS_1995","14","95016085","162360",1995,7,11,1995-07-11,"Summer","2303",-52.68,56.54,92,"Temperature","Temp_CTD_1968",3.1
"CLS","95016, JGOFS_1995","14","95016085","162361",1995,7,11,1995-07-11,"Summer","2303",-52.68,56.54,82,"Temperature","Temp_CTD_1968",3.2
"CLS","95016, JGOFS_1995","14","95016085","162362",1995,7,11,1995-07-11,"Summer","2303",-52.68,56.54,73,"Temperature","Temp_CTD_1968",3.4
"CLS","95016, JGOFS_1995","14","95016085","162363",1995,7,11,1995-07-11,"Summer","2303",-52.68,56.54,63,"Temperature","Temp_CTD_1968",4.1
"CLS","95016, JGOFS_1995","14","95016085","162364",1995,7,11,1995-07-11,"Summer","2303",-52.68,56.54,52,"Temperature","Temp_CTD_1968",4.7
"CLS","95016, JGOFS_1995","14","95016085","162365",1995,7,11,1995-07-11,"Summer","2303",-52.68,56.54,42,"Temperature","Temp_CTD_1968",5
"CLS","95016, JGOFS_1995","14","95016085","162366",1995,7,11,1995-07-11,"Summer","2303",-52.68,56.54,37,"Temperature","Temp_CTD_1968",5.3
"CLS","95016, JGOFS_1995","14","95016085","162367",1995,7,11,1995-07-11,"Summer","2303",-52.68,56.54,32,"Temperature","Temp_CTD_1968",5.6
"CLS","95016, JGOFS_1995","14","95016085","162368",1995,7,11,1995-07-11,"Summer","2303",-52.68,56.54,26,"Temperature","Temp_CTD_1968",5.7
"CLS","95016, JGOFS_1995","14","95016085","162369",1995,7,11,1995-07-11,"Summer","2303",-52.68,56.54,21,"Temperature","Temp_CTD_1968",5.8
"CLS","95016, JGOFS_1995","14","95016085","162370",1995,7,11,1995-07-11,"Summer","2303",-52.68,56.54,17,"Temperature","Temp_CTD_1968",5.9
"CLS","95016, JGOFS_1995","14","95016085","162371",1995,7,11,1995-07-11,"Summer","2303",-52.68,56.54,11,"Temperature","Temp_CTD_1968",5.9
"CLS","95016, JGOFS_1995","14","95016085","162372",1995,7,11,1995-07-11,"Summer","2303",-52.68,56.54,7,"Temperature","Temp_CTD_1968",5.9
"CLS","95016, JGOFS_1995","14","95016085","162373",1995,7,11,1995-07-11,"Summer","2303",-52.68,56.54,2,"Temperature","Temp_CTD_1968",6
"CLS","95016, JGOFS_1995","16","95016098","160438",1995,7,12,1995-07-12,"Summer","1749",-50.88,58.22,1,"Temperature","Temp_CTD_1968",5.6
"CLS","95016, JGOFS_1995","16","95016098","160439",1995,7,12,1995-07-12,"Summer","1749",-50.88,58.22,20,"Temperature","Temp_CTD_1968",5.6
"CLS","95016, JGOFS_1995","15","95016087","162374",1995,7,12,1995-07-12,"Summer","643",-51.79,57.38,201,"Temperature","Temp_CTD_1968",3
"CLS","95016, JGOFS_1995","15","95016087","162375",1995,7,12,1995-07-12,"Summer","643",-51.79,57.38,155,"Temperature","Temp_CTD_1968",3
"CLS","95016, JGOFS_1995","15","95016087","162376",1995,7,12,1995-07-12,"Summer","643",-51.79,57.38,125,"Temperature","Temp_CTD_1968",3.1
"CLS","95016, JGOFS_1995","15","95016087","162377",1995,7,12,1995-07-12,"Summer","643",-51.79,57.38,104,"Temperature","Temp_CTD_1968",3.1
"CLS","95016, JGOFS_1995","15","95016087","162378",1995,7,12,1995-07-12,"Summer","643",-51.79,57.38,94,"Temperature","Temp_CTD_1968",3.2
"CLS","95016, JGOFS_1995","15","95016087","162379",1995,7,12,1995-07-12,"Summer","643",-51.79,57.38,84,"Temperature","Temp_CTD_1968",3.2
"CLS","95016, JGOFS_1995","15","95016087","162380",1995,7,12,1995-07-12,"Summer","643",-51.79,57.38,75,"Temperature","Temp_CTD_1968",3.3
"CLS","95016, JGOFS_1995","15","95016087","162381",1995,7,12,1995-07-12,"Summer","643",-51.79,57.38,64,"Temperature","Temp_CTD_1968",3.6
"CLS","95016, JGOFS_1995","15","95016087","162382",1995,7,12,1995-07-12,"Summer","643",-51.79,57.38,53,"Temperature","Temp_CTD_1968",4.2
"CLS","95016, JGOFS_1995","15","95016087","162383",1995,7,12,1995-07-12,"Summer","643",-51.79,57.38,44,"Temperature","Temp_CTD_1968",4.6
"CLS","95016, JGOFS_1995","15","95016087","162384",1995,7,12,1995-07-12,"Summer","643",-51.79,57.38,39,"Temperature","Temp_CTD_1968",4.8
"CLS","95016, JGOFS_1995","15","95016087","162385",1995,7,12,1995-07-12,"Summer","643",-51.79,57.38,34,"Temperature","Temp_CTD_1968",5.1
"CLS","95016, JGOFS_1995","15","95016087","162386",1995,7,12,1995-07-12,"Summer","643",-51.79,57.38,30,"Temperature","Temp_CTD_1968",5.4
"CLS","95016, JGOFS_1995","15","95016087","162387",1995,7,12,1995-07-12,"Summer","643",-51.79,57.38,24,"Temperature","Temp_CTD_1968",6
"CLS","95016, JGOFS_1995","15","95016087","162388",1995,7,12,1995-07-12,"Summer","643",-51.79,57.38,20,"Temperature","Temp_CTD_1968",6
"CLS","95016, JGOFS_1995","15","95016087","162389",1995,7,12,1995-07-12,"Summer","643",-51.79,57.38,14,"Temperature","Temp_CTD_1968",6.1
"CLS","95016, JGOFS_1995","15","95016087","162390",1995,7,12,1995-07-12,"Summer","643",-51.79,57.38,9,"Temperature","Temp_CTD_1968",6.1
"CLS","95016, JGOFS_1995","15","95016087","162391",1995,7,12,1995-07-12,"Summer","643",-51.79,57.38,5,"Temperature","Temp_CTD_1968",6.1
"CLS","95016, JGOFS_1995","16","95016098","162392",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,3262,"Temperature","Temp_CTD_1968",2.3
"CLS","95016, JGOFS_1995","16","95016098","162393",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,2868,"Temperature","Temp_CTD_1968",2.8
"CLS","95016, JGOFS_1995","16","95016098","162394",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,2335,"Temperature","Temp_CTD_1968",3
"CLS","95016, JGOFS_1995","16","95016098","162395",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,1811,"Temperature","Temp_CTD_1968",2.8
"CLS","95016, JGOFS_1995","16","95016098","162396",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,1361,"Temperature","Temp_CTD_1968",2.8
"CLS","95016, JGOFS_1995","16","95016098","162397",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,897,"Temperature","Temp_CTD_1968",2.9
"CLS","95016, JGOFS_1995","16","95016098","162398",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,424,"Temperature","Temp_CTD_1968",3
"CLS","95016, JGOFS_1995","16","95016098","162399",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,228,"Temperature","Temp_CTD_1968",3.2
"CLS","95016, JGOFS_1995","16","95016098","162400",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,138,"Temperature","Temp_CTD_1968",3.3
"CLS","95016, JGOFS_1995","16","95016098","162401",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,96,"Temperature","Temp_CTD_1968",3.3
"CLS","95016, JGOFS_1995","16","95016098","162402",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,79,"Temperature","Temp_CTD_1968",3.7
"CLS","95016, JGOFS_1995","16","95016098","162403",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,65,"Temperature","Temp_CTD_1968",4.2
"CLS","95016, JGOFS_1995","16","95016098","162404",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,57,"Temperature","Temp_CTD_1968",4.4
"CLS","95016, JGOFS_1995","16","95016098","162405",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,47,"Temperature","Temp_CTD_1968",4.8
"CLS","95016, JGOFS_1995","16","95016098","162406",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,36,"Temperature","Temp_CTD_1968",5.5
"CLS","95016, JGOFS_1995","16","95016098","162407",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,32,"Temperature","Temp_CTD_1968",5.6
"CLS","95016, JGOFS_1995","16","95016098","162408",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,27,"Temperature","Temp_CTD_1968",5.6
"CLS","95016, JGOFS_1995","16","95016098","162409",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,21,"Temperature","Temp_CTD_1968",5.6
"CLS","95016, JGOFS_1995","16","95016098","162410",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,16,"Temperature","Temp_CTD_1968",5.6
"CLS","95016, JGOFS_1995","16","95016098","162411",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,12,"Temperature","Temp_CTD_1968",5.6
"CLS","95016, JGOFS_1995","16","95016098","162412",1995,7,12,1995-07-12,"Summer","1749",-50.9,58.21,8,"Temperature","Temp_CTD_1968",5.6
"CLS","95016, JGOFS_1995","17","95016103","162414",1995,7,12,1995-07-12,"Summer","203",-49.96,59.05,203,"Temperature","Temp_CTD_1968",3.4
"CLS","95016, JGOFS_1995","17","95016103","162415",1995,7,12,1995-07-12,"Summer","203",-49.96,59.05,154,"Temperature","Temp_CTD_1968",3.4
"CLS","95016, JGOFS_1995","17","95016103","162416",1995,7,12,1995-07-12,"Summer","203",-49.96,59.05,123,"Temperature","Temp_CTD_1968",3.3
"CLS","95016, JGOFS_1995","17","95016103","162417",1995,7,12,1995-07-12,"Summer","203",-49.96,59.05,103,"Temperature","Temp_CTD_1968",3.5
"CLS","95016, JGOFS_1995","17","95016103","162418",1995,7,12,1995-07-12,"Summer","203",-49.96,59.05,94,"Temperature","Temp_CTD_1968",3.5
"CLS","95016, JGOFS_1995","17","95016103","162419",1995,7,12,1995-07-12,"Summer","203",-49.96,59.05,85,"Temperature","Temp_CTD_1968",3.7
"CLS","95016, JGOFS_1995","17","95016103","162420",1995,7,12,1995-07-12,"Summer","203",-49.96,59.05,72,"Temperature","Temp_CTD_1968",3.8
"CLS","95016, JGOFS_1995","17","95016103","162421",1995,7,12,1995-07-12,"Summer","203",-49.96,59.05,62,"Temperature","Temp_CTD_1968",3.8
"CLS","95016, JGOFS_1995","17","95016103","162422",1995,7,12,1995-07-12,"Summer","203",-49.96,59.05,52,"Temperature","Temp_CTD_1968",4.4
"CLS","95016, JGOFS_1995","17","95016103","162423",1995,7,12,1995-07-12,"Summer","203",-49.96,59.05,42,"Temperature","Temp_CTD_1968",4.7
"CLS","95016, JGOFS_1995","17","95016103","162424",1995,7,12,1995-07-12,"Summer","203",-49.96,59.05,38,"Temperature","Temp_CTD_1968",5
"CLS","95016, JGOFS_1995","17","95016103","162425",1995,7,12,1995-07-12,"Summer","203",-49.96,59.05,33,"Temperature","Temp_CTD_1968",5.2
"CLS","95016, JGOFS_1995","17","95016103","162426",1995,7,12,1995-07-12,"Summer","203",-49.96,59.05,28,"Temperature","Temp_CTD_1968",5.2
"CLS","95016, JGOFS_1995","17","95016103","162427",1995,7,12,1995-07-12,"Summer","203",-49.96,59.05,23,"Temperature","Temp_CTD_1968",5.2
"CLS","95016, JGOFS_1995","17","95016103","162428",1995,7,12,1995-07-12,"Summer","203",-49.96,59.05,17,"Temperature","Temp_CTD_1968",5.3
"CLS","95016, JGOFS_1995","17","95016103","162429",1995,7,12,1995-07-12,"Summer","203",-49.96,59.05,12,"Temperature","Temp_CTD_1968",5.2
"CLS","95016, JGOFS_1995","17","95016103","162430",1995,7,12,1995-07-12,"Summer","203",-49.96,59.05,7,"Temperature","Temp_CTD_1968",5.2
"CLS","95016, JGOFS_1995","17","95016103","162431",1995,7,12,1995-07-12,"Summer","203",-49.96,59.05,4,"Temperature","Temp_CTD_1968",5.2
"CLS","95016, JGOFS_1995","18","95016105","160443",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,10,"Temperature","Temp_CTD_1968",5
"CLS","95016, JGOFS_1995","18","95016105","160444",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,30,"Temperature","Temp_CTD_1968",5
"CLS","95016, JGOFS_1995","18","95016105","162432",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,3243,"Temperature","Temp_CTD_1968",1.5
"CLS","95016, JGOFS_1995","18","95016105","162433",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,2983,"Temperature","Temp_CTD_1968",2.1
"CLS","95016, JGOFS_1995","18","95016105","162434",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,2471,"Temperature","Temp_CTD_1968",2.7
"CLS","95016, JGOFS_1995","18","95016105","162435",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,1985,"Temperature","Temp_CTD_1968",3
"CLS","95016, JGOFS_1995","18","95016105","162436",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,1471,"Temperature","Temp_CTD_1968",2.9
"CLS","95016, JGOFS_1995","18","95016105","162437",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,963,"Temperature","Temp_CTD_1968",3
"CLS","95016, JGOFS_1995","18","95016105","162438",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,492,"Temperature","Temp_CTD_1968",3.3
"CLS","95016, JGOFS_1995","18","95016105","162439",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,257,"Temperature","Temp_CTD_1968",3.5
"CLS","95016, JGOFS_1995","18","95016105","162440",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,154,"Temperature","Temp_CTD_1968",3.1
"CLS","95016, JGOFS_1995","18","95016105","162441",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,103,"Temperature","Temp_CTD_1968",3.2
"CLS","95016, JGOFS_1995","18","95016105","162442",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,79,"Temperature","Temp_CTD_1968",3.7
"CLS","95016, JGOFS_1995","18","95016105","162443",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,65,"Temperature","Temp_CTD_1968",4.2
"CLS","95016, JGOFS_1995","18","95016105","162444",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,55,"Temperature","Temp_CTD_1968",4.9
"CLS","95016, JGOFS_1995","18","95016105","162445",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,45,"Temperature","Temp_CTD_1968",5
"CLS","95016, JGOFS_1995","18","95016105","162446",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,36,"Temperature","Temp_CTD_1968",5
"CLS","95016, JGOFS_1995","18","95016105","162447",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,31,"Temperature","Temp_CTD_1968",5
"CLS","95016, JGOFS_1995","18","95016105","162448",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,26,"Temperature","Temp_CTD_1968",5
"CLS","95016, JGOFS_1995","18","95016105","162449",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,21,"Temperature","Temp_CTD_1968",5
"CLS","95016, JGOFS_1995","18","95016105","162450",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,16,"Temperature","Temp_CTD_1968",5
"CLS","95016, JGOFS_1995","18","95016105","162451",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,12,"Temperature","Temp_CTD_1968",5
"CLS","95016, JGOFS_1995","18","95016105","162452",1995,7,13,1995-07-13,"Summer","851",-49.19,59.75,7,"Temperature","Temp_CTD_1968",5
"CLS","96006","S32/6","96006110","161509",1996,5,20,1996-05-20,"Spring","1025",-53.38883,55.84749,40,"Temperature","Temp_CTD_1968",2.2
"CLS","96006","S32/6","96006110","161510",1996,5,20,1996-05-20,"Spring","1025",-53.38883,55.84749,20,"Temperature","Temp_CTD_1968",2
"CLS","96006","S32/6","96006110","161511",1996,5,20,1996-05-20,"Spring","1025",-53.38883,55.84749,10,"Temperature","Temp_CTD_1968",2
"CLS","96006","S33/4","96006114","161525",1996,5,20,1996-05-20,"Spring","1630",-53.1295,56.11983,30,"Temperature","Temp_CTD_1968",3.1
"CLS","96006","S37/1","96006122","161537",1996,5,22,1996-05-22,"Spring","650",-51.79399,57.37683,40,"Temperature","Temp_CTD_1968",3.1
"CLS","96006","S37/1","96006122","161538",1996,5,22,1996-05-22,"Spring","650",-51.79399,57.37683,20,"Temperature","Temp_CTD_1968",3.1
"CLS","96006","S37/1","96006122","161539",1996,5,22,1996-05-22,"Spring","650",-51.79399,57.37683,10,"Temperature","Temp_CTD_1968",3.1
"CLS","96006","S38/3","96006130","161551",1996,5,22,1996-05-22,"Spring","1525",-51.34066,57.79216,10,"Temperature","Temp_CTD_1968",3.1
"CLS","96006","S50/2","96006162","161591",1996,5,25,1996-05-25,"Spring","939",-49.95,59.05983,50,"Temperature","Temp_CTD_1968",3.9
"CLS","96006","S50/2","96006162","161592",1996,5,25,1996-05-25,"Spring","939",-49.95,59.05983,30,"Temperature","Temp_CTD_1968",3.9
"CLS","96006","S50/2","96006162","161593",1996,5,25,1996-05-25,"Spring","939",-49.95,59.05983,10,"Temperature","Temp_CTD_1968",4.2
"CLS","96006","S51/4","96006168","161605",1996,5,25,1996-05-25,"Spring","1605",-50.41483,58.63333,40,"Temperature","Temp_CTD_1968",4
"CLS","96026","22_3","96026038","172647",1996,10,24,1996-10-24,"Fall","1333",-52.45183,56.74666,20,"Temperature","Temp_CTD_1968",5.1
"CLS","96026","22_3","96026038","172648",1996,10,24,1996-10-24,"Fall","1333",-52.45183,56.74666,2,"Temperature","Temp_CTD_1968",5.1
"CLS","96026","26_3","96026060","172671",1996,10,25,1996-10-25,"Fall","1504",-52.23166,56.95283,40,"Temperature","Temp_CTD_1968",5.3
"CLS","96026","26_3","96026060","172672",1996,10,25,1996-10-25,"Fall","1504",-52.23166,56.95283,2,"Temperature","Temp_CTD_1968",5.3
"CLS","96026","31_4","96026082","172695",1996,10,26,1996-10-26,"Fall","1942",-50.414,58.63066,20,"Temperature","Temp_CTD_1968",5.2
"CLS","96026","31_4","96026082","172696",1996,10,26,1996-10-26,"Fall","1942",-50.414,58.63066,2,"Temperature","Temp_CTD_1968",5.2
"CLS","96026","33_1","96026088","172708",1996,10,27,1996-10-27,"Fall","910",-49.47416,59.47949,20,"Temperature","Temp_CTD_1968",4.5
"CLS","96026","33_1","96026088","172709",1996,10,27,1996-10-27,"Fall","910",-49.47416,59.47949,2,"Temperature","Temp_CTD_1968",4.5
"CLS","97009","49_4","97009150","173771",1997,5,22,1997-05-22,"Spring","1130",-49.15816,59.75306,10,"Temperature","Temp_CTD_1968",4
"CLS","97009","49_4","97009150","173772",1997,5,22,1997-05-22,"Spring","1130",-49.15816,59.75306,50,"Temperature","Temp_CTD_1968",4
"CLS","97009","48_1","97009145","186943",1997,5,22,1997-05-22,"Spring","849",-48.901,59.986,3055.02,"Temperature","Temp_CTD_1968",1.804
"CLS","97009","48_1","97009145","186944",1997,5,22,1997-05-22,"Spring","851",-48.901,59.986,2978.34,"Temperature","Temp_CTD_1968",1.881
"CLS","97009","48_1","97009145","186945",1997,5,22,1997-05-22,"Spring","854",-48.901,59.986,2919.73,"Temperature","Temp_CTD_1968",1.966
"CLS","97009","48_1","97009145","186946",1997,5,22,1997-05-22,"Spring","856",-48.901,59.986,2830.11,"Temperature","Temp_CTD_1968",2.087
"CLS","97009","48_1","97009145","186947",1997,5,22,1997-05-22,"Spring","859",-48.901,59.986,2729.49,"Temperature","Temp_CTD_1968",2.281
"CLS","97009","48_1","97009145","186948",1997,5,22,1997-05-22,"Spring","901",-48.901,59.986,2619.85,"Temperature","Temp_CTD_1968",2.465
"CLS","97009","48_1","97009145","186949",1997,5,22,1997-05-22,"Spring","904",-48.901,59.986,2480.4,"Temperature","Temp_CTD_1968",2.671
"CLS","97009","48_1","97009145","186950",1997,5,22,1997-05-22,"Spring","907",-48.901,59.986,2320.7,"Temperature","Temp_CTD_1968",2.78
"CLS","97009","48_1","97009145","186951",1997,5,22,1997-05-22,"Spring","910",-48.901,59.986,2138.9,"Temperature","Temp_CTD_1968",2.908
"CLS","97009","48_1","97009145","186952",1997,5,22,1997-05-22,"Spring","915",-48.901,59.986,1920.08,"Temperature","Temp_CTD_1968",2.973
"CLS","97009","48_1","97009145","186953",1997,5,22,1997-05-22,"Spring","918",-48.901,59.986,1718.6,"Temperature","Temp_CTD_1968",2.982
"CLS","97009","48_1","97009145","186954",1997,5,22,1997-05-22,"Spring","923",-48.901,59.986,1528.14,"Temperature","Temp_CTD_1968",2.985
"CLS","97009","48_1","97009145","186955",1997,5,22,1997-05-22,"Spring","928",-48.901,59.986,1277.82,"Temperature","Temp_CTD_1968",3.16
"CLS","97009","48_1","97009145","186956",1997,5,22,1997-05-22,"Spring","932",-48.901,59.986,1039.44,"Temperature","Temp_CTD_1968",3.347
"CLS","97009","48_1","97009145","186957",1997,5,22,1997-05-22,"Spring","935",-48.901,59.986,878.81,"Temperature","Temp_CTD_1968",3.42
"CLS","97009","48_1","97009145","186958",1997,5,22,1997-05-22,"Spring","939",-48.901,59.986,720.34,"Temperature","Temp_CTD_1968",3.614
"CLS","97009","48_1","97009145","186959",1997,5,22,1997-05-22,"Spring","942",-48.901,59.986,560.91,"Temperature","Temp_CTD_1968",3.746
"CLS","97009","48_1","97009145","186960",1997,5,22,1997-05-22,"Spring","945",-48.901,59.986,415.27,"Temperature","Temp_CTD_1968",4.044
"CLS","97009","48_1","97009145","186961",1997,5,22,1997-05-22,"Spring","948",-48.901,59.986,299.56,"Temperature","Temp_CTD_1968",4.158
"CLS","97009","48_1","97009145","186962",1997,5,22,1997-05-22,"Spring","950",-48.901,59.986,200.33,"Temperature","Temp_CTD_1968",3.887
"CLS","97009","48_1","97009145","186963",1997,5,22,1997-05-22,"Spring","953",-48.901,59.986,118.91,"Temperature","Temp_CTD_1968",3.838
"CLS","97009","48_1","97009145","186964",1997,5,22,1997-05-22,"Spring","955",-48.901,59.986,74.67,"Temperature","Temp_CTD_1968",3.731
"CLS","97009","48_1","97009145","186965",1997,5,22,1997-05-22,"Spring","957",-48.901,59.986,39.6,"Temperature","Temp_CTD_1968",3.935
"CLS","97009","48_1","97009145","186966",1997,5,22,1997-05-22,"Spring","959",-48.901,59.986,9.36,"Temperature","Temp_CTD_1968",4.061
"CLS","97009","49_3","97009149","186967",1997,5,22,1997-05-22,"Spring","1433",-49.1635,59.75016,3260.1,"Temperature","Temp_CTD_1968",1.648
"CLS","97009","49_3","97009149","186968",1997,5,22,1997-05-22,"Spring","1030",-49.16371,59.75013,3200,"Temperature","Temp_CTD_1968",1.714
"CLS","97009","49_3","97009149","186969",1997,5,22,1997-05-22,"Spring","1438",-49.1635,59.75016,3121.06,"Temperature","Temp_CTD_1968",1.921
"CLS","97009","49_3","97009149","186970",1997,5,22,1997-05-22,"Spring","1030",-49.16371,59.75013,3020,"Temperature","Temp_CTD_1968",2.112
"CLS","97009","49_3","97009149","186971",1997,5,22,1997-05-22,"Spring","1443",-49.1635,59.75016,2900.28,"Temperature","Temp_CTD_1968",2.309
"CLS","97009","49_3","97009149","186972",1997,5,22,1997-05-22,"Spring","1030",-49.16371,59.75013,2760,"Temperature","Temp_CTD_1968",2.525
"CLS","97009","49_3","97009149","186973",1997,5,22,1997-05-22,"Spring","1449",-49.1635,59.75016,2598.57,"Temperature","Temp_CTD_1968",2.682
"CLS","97009","49_3","97009149","186974",1997,5,22,1997-05-22,"Spring","1030",-49.16371,59.75013,2420,"Temperature","Temp_CTD_1968",2.858
"CLS","97009","49_3","97009149","186975",1997,5,22,1997-05-22,"Spring","1456",-49.1635,59.75016,2219.28,"Temperature","Temp_CTD_1968",2.984
"CLS","97009","49_3","97009149","186976",1997,5,22,1997-05-22,"Spring","1030",-49.16371,59.75013,2000,"Temperature","Temp_CTD_1968",3.001
